ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
17686,Cassie Dawin Campbell (-Pascall),F,28.0,170.0,66.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
17686,Cassie Dawin Campbell (-Pascall),F,32.0,170.0,66.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
17707,"Eugene Edward ""Gene"" Campbell",M,23.0,182.0,77.0,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
18446,"Alexandra ""Alex"" Carpenter",F,19.0,170.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
18644,"Jeffrey J. ""Jeff"" Carter",M,29.0,190.0,90.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
19403,Frantiek ernk,M,30.0,175.0,84.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
19411,Josef ern,M,24.0,176.0,78.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
19411,Josef ern,M,28.0,176.0,78.0,Czechoslovakia,TCH,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
19411,Josef ern,M,32.0,176.0,78.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
19607,Milan Chalupa,M,22.0,178.0,82.0,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
19607,Milan Chalupa,M,30.0,178.0,82.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
19949,Isabelle Chartrand,F,23.0,165.0,62.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
20136,"Christos Kostas ""Chris"" Chelios (Tselios-)",M,40.0,185.0,86.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
20494,Aleksandr Aleksandrovich Chernykh,M,22.0,183.0,82.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
20551,Lisa Chesson,F,23.0,169.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
21273,"William David ""Billy"" Christian",M,22.0,176.0,80.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
21275,"David William ""Dave"" Christian",M,20.0,180.0,77.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
21278,"Gordon Eugene ""Gordy"" Christian",M,28.0,175.0,74.0,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
21279,"Roger Allen ""Rog"" Christian",M,24.0,175.0,68.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
21293,Keith Raymond Christiansen,M,27.0,165.0,69.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
21321,"Steven Mark ""Steve"" Christoff",M,22.0,180.0,82.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
21357,Julie Wu Chu,F,19.0,173.0,67.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
21357,Julie Wu Chu,F,23.0,173.0,67.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
21357,Julie Wu Chu,F,27.0,173.0,67.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
21357,Julie Wu Chu,F,31.0,173.0,67.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
21968,"Robert Barry ""Bobby"" Cleary, Sr.",M,23.0,178.0,76.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
21972,"William John ""Bill"" Cleary, Jr.",M,21.0,178.0,79.0,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
21972,"William John ""Bill"" Cleary, Jr.",M,25.0,178.0,79.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
22554,"William Norman ""Bill"" Colvin",M,21.0,175.0,75.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
22678,Paul Joseph D. Conlin,M,25.0,177.0,79.0,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
22732,"Anthony Joseph ""Tony"" Conroy",M,24.0,174.0,70.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
23614,Colleen Coyne,F,26.0,160.0,59.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
23615,Kendall Coyne,F,21.0,157.0,57.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
23656,"James Downey ""Jim"" Craig",M,22.0,185.0,86.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
23797,Ji Crha,M,25.0,181.0,76.0,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
23930,Sidney Patrick Crosby,M,22.0,180.0,90.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
23930,Sidney Patrick Crosby,M,26.0,180.0,90.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
24385,"Michael Vincent ""Mike"" Curran",M,27.0,175.0,78.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
24780,Lars Andreas Dackell,M,21.0,179.0,83.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
24842,Kevin Curtis Dahl,M,23.0,180.0,86.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
25330,Melodie Daoust,F,22.0,163.0,71.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
25419,Natalie Rose Darwitz,F,18.0,160.0,65.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
25419,Natalie Rose Darwitz,F,22.0,160.0,65.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
25419,Natalie Rose Darwitz,F,26.0,160.0,65.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
25484,Pavel Valeryevich Datsyuk,M,23.0,180.0,86.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
25551,"John Gerald ""Gerry"" Davey",M,21.0,178.0,72.0,Great Britain,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
25759,Vitaly Semyonovich Davydov,M,24.0,182.0,69.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
25759,Vitaly Semyonovich Davydov,M,28.0,182.0,69.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
25759,Vitaly Semyonovich Davydov,M,32.0,182.0,69.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
25760,Yevgeny Vitalyevich Davydov,M,24.0,183.0,83.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
26823,Adam Richard Deadmarsh,M,26.0,183.0,89.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
26923,Brianna Decker,F,22.0,163.0,67.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
26939,Sara DeCosta (-Hayes),F,20.0,178.0,59.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
26939,Sara DeCosta (-Hayes),F,24.0,178.0,59.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
28397,"Judith Anne ""Judy"" Diduck",F,31.0,168.0,63.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
28648,"Daniel Patrick ""Gary"" Dineen",M,24.0,177.0,77.0,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
29146,Ji Dolana,M,26.0,172.0,78.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
29456,Ji Dopita,M,29.0,192.0,98.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
29669,"Richard Leo ""Dick"" Dougherty",M,23.0,175.0,84.0,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
29671,Drew Doughty,M,20.0,185.0,92.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
29671,Drew Doughty,M,24.0,185.0,92.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
29694,"John ""Jack"" Douglas",M,28.0,180.0,86.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30018,"Pamela Kristine ""Pam"" Dreyer (-Sunkinen)",F,24.0,165.0,70.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
30071,Nancy Drolet,F,24.0,168.0,63.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
30103,Nikolay Vladimirovich Drozdetsky,M,26.0,185.0,85.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
30129,"Christopher Ellis ""Chris"" Drury",M,25.0,178.0,86.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30129,"Christopher Ellis ""Chris"" Drury",M,33.0,178.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30131,"Herbert John ""Herb"" Drury",M,24.0,170.0,75.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30131,"Herbert John ""Herb"" Drury",M,27.0,170.0,75.0,United States,USA,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30337,"Matthew ""Matt"" Duchene",M,23.0,180.0,91.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
30406,Carl Christian Due-Boje,M,27.0,170.0,77.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
30475,Meghan Duggan,F,22.0,178.0,73.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
30475,Meghan Duggan,F,26.0,178.0,73.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
30649,"Michael F. ""Mike"" Dunham",M,29.0,190.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
30699,"Patricia ""Tricia"" Dunn-Luoma",F,23.0,173.0,66.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
30699,"Patricia ""Tricia"" Dunn-Luoma",F,27.0,173.0,66.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
30699,"Patricia ""Tricia"" Dunn-Luoma",F,31.0,173.0,66.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
30765,Lori Dupuis,F,25.0,173.0,75.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
30765,Lori Dupuis,F,29.0,173.0,75.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
30998,Miroslav Dvok,M,24.0,178.0,89.0,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
31156,Vladimr Dzurilla,M,21.0,178.0,86.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31156,Vladimr Dzurilla,M,25.0,178.0,86.0,Czechoslovakia,TCH,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
31156,Vladimr Dzurilla,M,29.0,178.0,86.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31253,Bohuslav Ebermann,M,27.0,183.0,82.0,Czechoslovakia,TCH,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
31419,Ulf Niklas Alexander Edler,M,27.0,191.0,98.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
31457,Ann-Louise Carina Edstrand,F,26.0,178.0,67.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
31457,Ann-Louise Carina Edstrand,F,30.0,178.0,67.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
31592,Romy Eggimann,F,18.0,157.0,54.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
31847,Per-Erik Eklund,M,20.0,179.0,73.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31848,Thom Lennart Eklund,M,25.0,183.0,85.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31848,Thom Lennart Eklund,M,29.0,183.0,85.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
31863,Oliver Oscar Emanuel Ekman Larsson,M,22.0,188.0,86.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
32216,Karl Anders Daniel Eldebrink,M,27.0,183.0,83.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32253,Joa Anna Elisabeth Elfsberg (Engvall-),F,22.0,177.0,66.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
32253,Joa Anna Elisabeth Elfsberg (Engvall-),F,26.0,177.0,66.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
32272,Patrik Eli,M,29.0,185.0,88.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32277,Emma Maria Josefin Eliasson,F,16.0,167.0,68.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
32423,Kari Pekka Eloranta,M,31.0,187.0,89.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
32695,Molly Marie Engstrom,F,22.0,175.0,78.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
32695,Molly Marie Engstrom,F,26.0,175.0,78.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
32794,Martin Erat,M,24.0,182.0,90.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32900,Bo Ragnar Ericsson,M,26.0,179.0,78.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32906,Sven Jimmie Ericsson,M,33.0,187.0,94.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
32907,Dan Ola Jonathan Ericsson (Marklund-),M,29.0,195.0,102.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
32963,Lars Hkan Elias Eriksson,M,24.0,184.0,85.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32963,Lars Hkan Elias Eriksson,M,28.0,184.0,85.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32968,Jan Holger Eriksson,M,22.0,177.0,78.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32978,Carl Wilhelm Loui Eriksson,M,28.0,188.0,89.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
32984,Niklas Urban Eriksson,M,24.0,179.0,85.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
32987,Peter Gsta Nicklas Eriksson,M,22.0,194.0,96.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32996,Bo Thomas Eriksson,M,20.0,189.0,87.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
32996,Bo Thomas Eriksson,M,28.0,189.0,87.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
33076,"Michael Anthony ""Mike"" Eruzione",M,25.0,178.0,84.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
34031,Richard Farda,M,26.0,176.0,80.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
34103,"Kenneth Pentin ""Ken"" Farmer",M,23.0,175.0,65.0,Canada,CAN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
34944,Gillian Ferrari,F,25.0,173.0,73.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
35091,"Vyacheslav Aleksandrovich ""Slava"" Fetisov",M,21.0,183.0,84.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
35091,"Vyacheslav Aleksandrovich ""Slava"" Fetisov",M,25.0,183.0,84.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35091,"Vyacheslav Aleksandrovich ""Slava"" Fetisov",M,29.0,183.0,84.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35378,Valtteri Filppula,M,25.0,183.0,88.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
35483,Anatoly Vasilyevich Firsov,M,22.0,176.0,75.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35483,Anatoly Vasilyevich Firsov,M,27.0,176.0,75.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35483,Anatoly Vasilyevich Firsov,M,31.0,176.0,75.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35594,Sari Kristiina Fisk,F,26.0,163.0,65.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
35632,"James Edward ""Ed"" Fitzgerald",M,29.0,180.0,79.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
35834,"Theoren Wallace ""Theo"" Fleury",M,33.0,168.0,82.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
36193,Adam David Vernon Foote,M,30.0,188.0,97.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
36320,Peter Mattias Forsberg,M,20.0,185.0,93.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
36320,Peter Mattias Forsberg,M,32.0,185.0,93.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
36347,Sarah Forster,F,20.0,169.0,55.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
36383,Laura Michele Fortino,F,23.0,164.0,62.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
36429,"James ""Jimmy"" Foster",M,30.0,165.0,63.0,Great Britain,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
36897,Angela Frautschi,F,26.0,169.0,73.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
36952,"Sigurdur Franklin ""Frank"" Fredrickson",M,24.0,180.0,82.0,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
37160,"Kristmundur N. ""Chris"" Fridfinnson",M,21.0,180.0,58.0,Canada,CAN,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
37370,Lyndsey Fry,F,21.0,173.0,77.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
37390,"Robert Brian ""Robbie"" Ftorek",M,20.0,175.0,78.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
37640,"Lorenz Funk, Sr.",M,28.0,187.0,83.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
37750,Sergey Viktorovich Fyodorov,M,28.0,186.0,91.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
37750,Sergey Viktorovich Fyodorov,M,32.0,186.0,91.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
37891,Simon Gagn,M,21.0,183.0,84.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
38882,"John Bright ""Jack"" Garrison",M,22.0,185.0,74.0,United States,USA,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
38882,"John Bright ""Jack"" Garrison",M,26.0,185.0,74.0,United States,USA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
39657,"George Pierce ""Gerry"" Geran",M,23.0,175.0,82.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
39675,Aleksandr Petrovich Gerasimov,M,24.0,177.0,81.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
39876,Ryan Getzlaf,M,24.0,193.0,100.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
39876,Ryan Getzlaf,M,28.0,193.0,100.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
40288,"Curtis Jon ""Curt"" Giles",M,33.0,175.0,86.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
40745,"Timothy Patrick ""Tim"" Gleason",M,27.0,183.0,99.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
40767,Brian Alexander Glennie,M,21.0,185.0,89.0,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
41062,"Francis Xavier ""Moose"" Goheen",M,26.0,183.0,99.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
41171,Aleksandr Nikolayevich Golikov,M,27.0,180.0,79.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
